clip_name,subject,filename,onset,apex,offset,emotion,frame_folder,depth_folder,fold
spNO.210_d_4099,spNO.210,d,4099,4106,4134,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_d_4099,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_d_4099,2
spNO.210_e_136,spNO.210,e,136,144,189,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_e_136,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_e_136,2
spNO.210_f_412,spNO.210,f,412,419,459,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_f_412,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_f_412,2
spNO.210_f_961,spNO.210,f,961,967,1005,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_f_961,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_f_961,2
spNO.210_h_1310,spNO.210,h,1310,1317,1332,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_h_1310,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_h_1310,2
spNO.210_h_2079,spNO.210,h,2079,2086,2155,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_h_2079,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_h_2079,2
spNO.210_i_1,spNO.210,i,1,5,26,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_i_1,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_i_1,2
spNO.210_i_545,spNO.210,i,545,553,605,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_i_545,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_i_545,2
spNO.210_k_546,spNO.210,k,546,553,571,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_k_546,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_k_546,2
spNO.210_k_1361,spNO.210,k,1361,1369,1390,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_k_1361,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_k_1361,2
spNO.210_m_4,spNO.210,m,4,4,18,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.210_m_4,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.210_m_4,2
spNO.211_e_5,spNO.211,e,5,11,47,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.211_e_5,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.211_e_5,3
spNO.211_h_1,spNO.211,h,1,1,68,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.211_h_1,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.211_h_1,3
spNO.212_b_923,spNO.212,b,923,930,957,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.212_b_923,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.212_b_923,1
spNO.212_e_1876,spNO.212,e,1876,1884,1909,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.212_e_1876,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.212_e_1876,1
spNO.212_f_953,spNO.212,f,953,961,1084,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.212_f_953,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.212_f_953,1
spNO.212_i_556,spNO.212,i,556,564,587,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.212_i_556,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.212_i_556,1
spNO.212_i_1323,spNO.212,i,1323,1326,1340,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.212_i_1323,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.212_i_1323,1
spNO.212_j_45,spNO.212,j,45,49,56,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.212_j_45,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.212_j_45,1
spNO.212_j_362,spNO.212,j,362,367,387,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.212_j_362,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.212_j_362,1
spNO.212_j_1127,spNO.212,j,1127,1130,1137,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.212_j_1127,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.212_j_1127,1
spNO.213_k_2462,spNO.213,k,2462,2467,2495,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.213_k_2462,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.213_k_2462,0
spNO.214_b_5,spNO.214,b,5,7,16,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.214_b_5,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.214_b_5,0
spNO.214_c_5,spNO.214,c,5,5,5,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.214_c_5,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.214_c_5,0
spNO.214_j_1239,spNO.214,j,1239,1242,1298,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.214_j_1239,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.214_j_1239,0
spNO.214_k_4,spNO.214,k,4,7,28,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.214_k_4,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.214_k_4,0
spNO.214_m_4,spNO.214,m,4,4,72,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.214_m_4,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.214_m_4,0
spNO.215_a_33,spNO.215,a,33,40,55,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_a_33,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_a_33,3
spNO.215_a_84,spNO.215,a,84,89,110,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_a_84,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_a_84,3
spNO.215_a_221,spNO.215,a,221,229,250,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_a_221,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_a_221,3
spNO.215_b_5,spNO.215,b,5,5,37,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_b_5,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_b_5,3
spNO.215_b_42,spNO.215,b,42,46,52,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_b_42,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_b_42,3
spNO.215_b_101,spNO.215,b,101,106,120,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_b_101,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_b_101,3
spNO.215_b_899,spNO.215,b,899,903,906,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_b_899,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_b_899,3
spNO.215_b_948,spNO.215,b,948,951,964,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_b_948,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_b_948,3
spNO.215_c_119,spNO.215,c,119,127,141,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_c_119,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_c_119,3
spNO.215_d_1330,spNO.215,d,1330,1337,1381,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_d_1330,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_d_1330,3
spNO.215_d_1925,spNO.215,d,1925,1932,1957,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_d_1925,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_d_1925,3
spNO.215_d_2996,spNO.215,d,2996,2999,3016,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_d_2996,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_d_2996,3
spNO.215_d_3177,spNO.215,d,3177,3184,3210,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_d_3177,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_d_3177,3
spNO.215_d_3392,spNO.215,d,3392,3398,3433,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_d_3392,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_d_3392,3
spNO.215_d_4206,spNO.215,d,4206,4213,4231,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_d_4206,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_d_4206,3
spNO.215_d_4292,spNO.215,d,4292,4300,4320,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_d_4292,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_d_4292,3
spNO.215_e_7,spNO.215,e,7,7,59,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_e_7,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_e_7,3
spNO.215_e_446,spNO.215,e,446,448,453,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_e_446,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_e_446,3
spNO.215_e_2058,spNO.215,e,2058,2065,2078,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_e_2058,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_e_2058,3
spNO.215_f_5,spNO.215,f,5,5,56,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_f_5,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_f_5,3
spNO.215_f_127,spNO.215,f,127,135,151,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_f_127,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_f_127,3
spNO.215_f_1692,spNO.215,f,1692,1699,1706,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_f_1692,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_f_1692,3
spNO.215_f_2183,spNO.215,f,2183,2187,2197,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_f_2183,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_f_2183,3
spNO.215_h_3233,spNO.215,h,3233,3236,3250,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_h_3233,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_h_3233,3
spNO.215_i_549,spNO.215,i,549,556,576,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_i_549,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_i_549,3
spNO.215_j_463,spNO.215,j,463,465,478,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_j_463,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_j_463,3
spNO.215_j_668,spNO.215,j,668,674,678,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_j_668,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_j_668,3
spNO.215_j_1374,spNO.215,j,1374,1379,1397,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_j_1374,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_j_1374,3
spNO.215_j_1710,spNO.215,j,1710,1717,1738,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_j_1710,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_j_1710,3
spNO.215_k_7,spNO.215,k,7,7,42,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_k_7,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_k_7,3
spNO.215_k_1505,spNO.215,k,1505,1512,1529,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_k_1505,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_k_1505,3
spNO.215_l_1613,spNO.215,l,1613,1618,1637,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_l_1613,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_l_1613,3
spNO.215_m_877,spNO.215,m,877,883,905,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.215_m_877,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.215_m_877,3
spNO.216_a_921,spNO.216,a,921,926,936,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_a_921,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_a_921,4
spNO.216_a_939,spNO.216,a,939,945,966,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_a_939,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_a_939,4
spNO.216_b_67,spNO.216,b,67,73,103,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_b_67,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_b_67,4
spNO.216_c_2367,spNO.216,c,2367,2375,2389,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_c_2367,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_c_2367,4
spNO.216_e_463,spNO.216,e,463,471,493,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_e_463,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_e_463,4
spNO.216_h_1788,spNO.216,h,1788,1793,1800,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_h_1788,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_h_1788,4
spNO.216_i_1853,spNO.216,i,1853,1859,1872,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_i_1853,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_i_1853,4
spNO.216_j_1,spNO.216,j,1,1,84,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_j_1,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_j_1,4
spNO.216_l_2783,spNO.216,l,2783,2790,2804,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_l_2783,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_l_2783,4
spNO.216_m_622,spNO.216,m,622,632,637,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_m_622,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_m_622,4
spNO.216_m_1311,spNO.216,m,1311,1319,1344,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_m_1311,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_m_1311,4
spNO.216_m_1569,spNO.216,m,1569,1577,1600,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_m_1569,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_m_1569,4
spNO.217_a_233,spNO.217,a,233,241,262,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_a_233,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_a_233,1
spNO.217_b_920,spNO.217,b,920,928,945,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_b_920,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_b_920,1
spNO.217_c_2302,spNO.217,c,2302,2310,2318,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_c_2302,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_c_2302,1
spNO.217_e_610,spNO.217,e,610,615,637,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_e_610,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_e_610,1
spNO.217_g_739,spNO.217,g,739,744,767,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_g_739,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_g_739,1
spNO.217_k_959,spNO.217,k,959,967,986,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_k_959,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_k_959,1
spNO.217_k_1412,spNO.217,k,1412,1420,1431,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_k_1412,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_k_1412,1
spNO.217_l_164,spNO.217,l,164,172,200,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_l_164,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_l_164,1
spNO.217_l_3201,spNO.217,l,3201,3208,3219,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_l_3201,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_l_3201,1
spNO.3_d_88,spNO.3,d,88,93,113,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_d_88,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_d_88,4
spNO.3_e_1353,spNO.3,e,1353,1360,1371,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_e_1353,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_e_1353,4
spNO.3_e_2200,spNO.3,e,2200,2204,2225,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_e_2200,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_e_2200,4
spNO.3_f_94,spNO.3,f,94,99,110,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_f_94,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_f_94,4
spNO.3_f_141,spNO.3,f,141,147,162,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_f_141,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_f_141,4
spNO.3_h_341,spNO.3,h,341,347,374,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_h_341,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_h_341,4
spNO.3_h_552,spNO.3,h,552,556,582,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_h_552,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_h_552,4
spNO.3_h_1172,spNO.3,h,1172,1179,1198,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_h_1172,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_h_1172,4
spNO.3_k_1973,spNO.3,k,1973,1980,2024,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_k_1973,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_k_1973,4
spNO.3_l_1098,spNO.3,l,1098,1104,1142,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_l_1098,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_l_1098,4
spNO.3_l_1145,spNO.3,l,1145,1152,1180,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_l_1145,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_l_1145,4
spNO.3_l_2693,spNO.3,l,2693,2697,2727,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_l_2693,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_l_2693,4
spNO.3_m_1538,spNO.3,m,1538,1544,1549,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_m_1538,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_m_1538,4
spNO.39_a_179,spNO.39,a,179,184,201,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_a_179,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_a_179,1
spNO.39_e_302,spNO.39,e,302,310,336,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_e_302,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_e_302,1
spNO.39_i_3188,spNO.39,i,3188,3196,3215,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_i_3188,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_i_3188,1
spNO.39_j_855,spNO.39,j,855,860,897,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_j_855,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_j_855,1
spNO.39_k_539,spNO.39,k,539,545,570,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_k_539,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_k_539,1
spNO.4_a_7,spNO.4,a,7,7,49,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_a_7,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_a_7,0
spNO.4_a_547,spNO.4,a,547,555,564,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_a_547,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_a_547,0
spNO.4_b_111,spNO.4,b,111,119,135,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_b_111,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_b_111,0
spNO.4_g_2033,spNO.4,g,2033,2037,2041,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_g_2033,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_g_2033,0
spNO.4_k_92,spNO.4,k,92,100,291,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_k_92,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_k_92,0
spNO.4_l_2410,spNO.4,l,2410,2418,2444,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_l_2410,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_l_2410,0
spNO.40_b_7,spNO.40,b,7,7,47,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_b_7,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_b_7,4
spNO.40_c_8,spNO.40,c,8,8,45,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_c_8,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_c_8,4
spNO.40_e_1683,spNO.40,e,1683,1690,1703,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_e_1683,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_e_1683,4
spNO.40_e_1731,spNO.40,e,1731,1736,1749,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_e_1731,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_e_1731,4
spNO.40_e_1812,spNO.40,e,1812,1824,1824,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_e_1812,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_e_1812,4
spNO.40_e_1970,spNO.40,e,1970,1972,1985,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_e_1970,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_e_1970,4
spNO.40_e_2327,spNO.40,e,2327,2363,2363,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_e_2327,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_e_2327,4
spNO.40_g_1232,spNO.40,g,1232,1239,1274,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_g_1232,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_g_1232,4
spNO.40_i_2771,spNO.40,i,2771,2777,2804,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_i_2771,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_i_2771,4
