Subject,Filename,clip_name,emotion,fold,Onset,Apex,Offset,frame_dir,depth_dir,AU,Objective class,Duration,frame_count
spNO.189,m,spNO.189_m_770,anger,1,770,776,830,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.189_m_770,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.189_m_770,9+4+14,VII,60,61
spNO.189,m,spNO.189_m_780,disgust,1,780,784,788,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.189_m_780,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.189_m_780,9+4,IV,8,9
spNO.190,d,spNO.190_d_3629,others,4,3629,3636,3659,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.190_d_3629,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.190_d_3629,38,VII,30,31
spNO.190,d,spNO.190_d_4121,others,4,4121,4126,4175,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.190_d_4121,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.190_d_4121,38,VII,54,55
spNO.190,e,spNO.190_e_2271,surprise,4,2271,2276,2294,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.190_e_2271,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.190_e_2271,5,II,23,24
spNO.190,j,spNO.190_j_1939,others,4,1939,1945,1972,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.190_j_1939,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.190_j_1939,38,VII,33,34
spNO.190,k,spNO.190_k_2187,happy,4,2187,2195,2203,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.190_k_2187,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.190_k_2187,38,VII,16,17
spNO.190,m,spNO.190_m_8,anger,4,8,8,737,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.190_m_8,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.190_m_8,1,V,729,730
spNO.192,b,spNO.192_b_889,disgust,3,889,897,975,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.192_b_889,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.192_b_889,4,III,86,87
spNO.192,d,spNO.192_d_1291,fear,3,1291,1299,1352,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.192_d_1291,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.192_d_1291,1,V,61,62
spNO.192,d,spNO.192_d_4736,fear,3,4736,4744,4793,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.192_d_4736,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.192_d_4736,1,V,57,58
spNO.192,j,spNO.192_j_1522,others,3,1522,1530,1555,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.192_j_1522,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.192_j_1522,14,VII,33,34
spNO.193,a,spNO.193_a_8,disgust,0,8,8,130,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_a_8,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_a_8,14,VII,122,123
spNO.193,a,spNO.193_a_583,disgust,0,583,587,592,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_a_583,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_a_583,4,III,9,10
spNO.193,e,spNO.193_e_92,fear,0,92,93,98,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_e_92,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_e_92,4,III,6,7
spNO.193,e,spNO.193_e_110,fear,0,110,113,117,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_e_110,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_e_110,4,III,7,8
spNO.193,e,spNO.193_e_183,fear,0,183,187,191,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_e_183,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_e_183,4,III,8,9
spNO.193,e,spNO.193_e_193,fear,0,193,196,199,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_e_193,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_e_193,4,III,6,7
spNO.193,f,spNO.193_f_5,others,0,5,5,186,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_f_5,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_f_5,14,VII,181,182
spNO.193,g,spNO.193_g_7,others,0,7,7,79,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_g_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_g_7,14,VII,72,73
spNO.193,h,spNO.193_h_16,sad,0,16,19,21,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_h_16,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_h_16,4,III,5,6
spNO.193,m,spNO.193_m_23,disgust,0,23,26,31,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.193_m_23,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.193_m_23,4,III,8,9
spNO.194,a,spNO.194_a_7,others,4,7,11,37,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_a_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_a_7,2+1+14,VII,30,31
spNO.194,a,spNO.194_a_561,others,4,561,569,580,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_a_561,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_a_561,17,VII,19,20
spNO.194,c,spNO.194_c_2209,surprise,4,2209,2216,2228,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_c_2209,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_c_2209,2+1,II,19,20
spNO.194,c,spNO.194_c_2708,others,4,2708,2716,2741,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_c_2708,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_c_2708,14,VII,33,34
spNO.194,d,spNO.194_d_1888,disgust,4,1888,1894,1903,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_d_1888,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_d_1888,4,III,15,16
spNO.194,f,spNO.194_f_331,others,4,331,339,373,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_f_331,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_f_331,14,VII,42,43
spNO.194,g,spNO.194_g_288,sad,4,288,295,303,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_g_288,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_g_288,17,VII,15,16
spNO.194,h,spNO.194_h_1427,surprise,4,1427,1433,1444,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_h_1427,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_h_1427,2+1,II,17,18
spNO.194,i,spNO.194_i_8,others,4,8,14,20,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_i_8,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_i_8,17,VII,12,13
spNO.194,i,spNO.194_i_245,surprise,4,245,253,268,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_i_245,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_i_245,2+1,II,23,24
spNO.194,k,spNO.194_k_430,disgust,4,430,438,495,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_k_430,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_k_430,7,VII,65,66
spNO.194,m,spNO.194_m_125,surprise,4,125,132,151,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_m_125,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_m_125,2+1,II,26,27
spNO.194,m,spNO.194_m_382,surprise,4,382,389,410,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_m_382,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_m_382,2+1,II,28,29
spNO.194,m,spNO.194_m_862,surprise,4,862,869,880,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_m_862,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_m_862,2+1,II,18,19
spNO.194,m,spNO.194_m_1920,anger,4,1920,1927,1946,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_m_1920,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_m_1920,17+14,VII,26,27
spNO.194,m,spNO.194_m_1954,others,4,1954,1957,1971,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.194_m_1954,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.194_m_1954,17+15,V,17,18
spNO.195,a,spNO.195_a_8,surprise,2,8,8,39,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.195_a_8,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.195_a_8,14,VII,31,32
spNO.195,h,spNO.195_h_7,others,2,7,7,79,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.195_h_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.195_h_7,14,VII,72,73
spNO.195,i,spNO.195_i_2844,anger,2,2844,2851,2886,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.195_i_2844,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.195_i_2844,14,VII,42,43
spNO.195,j,spNO.195_j_1109,happy,2,1109,1116,1141,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.195_j_1109,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.195_j_1109,24,VII,32,33
spNO.195,k,spNO.195_k_7,happy,2,7,7,242,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.195_k_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.195_k_7,14,VII,235,236
spNO.195,k,spNO.195_k_1377,happy,2,1377,1383,1398,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.195_k_1377,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.195_k_1377,24,VII,21,22
spNO.196,b,spNO.196_b_269,others,0,269,274,291,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.196_b_269,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.196_b_269,38,VII,22,23
spNO.196,c,spNO.196_c_8,others,0,8,8,39,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.196_c_8,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.196_c_8,14,VII,31,32
spNO.196,c,spNO.196_c_2331,others,0,2331,2336,2359,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.196_c_2331,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.196_c_2331,38,VII,28,29
spNO.196,e,spNO.196_e_1382,others,0,1382,1389,1417,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.196_e_1382,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.196_e_1382,38,VII,35,36
spNO.196,i,spNO.196_i_389,disgust,0,389,393,402,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.196_i_389,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.196_i_389,4,III,13,14
spNO.196,i,spNO.196_i_643,disgust,0,643,647,662,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.196_i_643,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.196_i_643,4,III,19,20
spNO.197,a,spNO.197_a_881,disgust,3,881,888,899,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_a_881,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_a_881,4,III,18,19
spNO.197,d,spNO.197_d_108,others,3,108,115,128,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_d_108,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_d_108,24,VII,20,21
spNO.197,d,spNO.197_d_1686,fear,3,1686,1692,1745,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_d_1686,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_d_1686,2+1,II,59,60
spNO.197,h,spNO.197_h_1813,surprise,3,1813,1820,1830,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_h_1813,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_h_1813,2+1,II,17,18
spNO.197,i,spNO.197_i_1305,surprise,3,1305,1310,1322,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_i_1305,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_i_1305,5,II,17,18
spNO.197,i,spNO.197_i_1809,surprise,3,1809,1813,1821,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_i_1809,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_i_1809,5,II,12,13
spNO.197,k,spNO.197_k_543,happy,3,543,548,566,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_k_543,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_k_543,24,VII,23,24
spNO.197,k,spNO.197_k_1146,happy,3,1146,1154,1182,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_k_1146,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_k_1146,24,VII,36,37
spNO.197,k,spNO.197_k_1950,happy,3,1950,1956,1968,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_k_1950,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_k_1950,24,VII,18,19
spNO.197,l,spNO.197_l_662,surprise,3,662,669,674,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_l_662,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_l_662,5,II,12,13
spNO.197,l,spNO.197_l_933,surprise,3,933,942,948,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_l_933,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_l_933,5,II,15,16
spNO.197,l,spNO.197_l_1995,surprise,3,1995,1998,2004,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_l_1995,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_l_1995,5,II,9,10
spNO.197,l,spNO.197_l_3551,surprise,3,3551,3554,3567,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_l_3551,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_l_3551,5,II,16,17
spNO.197,m,spNO.197_m_324,surprise,3,324,331,343,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_m_324,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_m_324,5,II,19,20
spNO.197,m,spNO.197_m_431,disgust,3,431,437,460,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.197_m_431,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.197_m_431,4,III,29,30
spNO.198,f,spNO.198_f_54,others,4,54,62,72,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.198_f_54,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.198_f_54,2+1,II,18,19
spNO.2,a,spNO.2_a_237,surprise,4,237,241,258,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_a_237,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_a_237,5,II,21,22
spNO.2,b,spNO.2_b_106,others,4,106,110,149,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_b_106,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_b_106,14,VII,43,44
spNO.2,c,spNO.2_c_615,fear,4,615,620,656,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_c_615,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_c_615,4,III,41,42
spNO.2,c,spNO.2_c_2793,fear,4,2793,2797,2810,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_c_2793,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_c_2793,4,III,17,18
spNO.2,d,spNO.2_d_1101,fear,4,1101,1107,1129,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_d_1101,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_d_1101,38,VII,28,29
spNO.2,d,spNO.2_d_1595,others,4,1595,1600,1650,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_d_1595,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_d_1595,38,VII,55,56
spNO.2,e,spNO.2_e_138,surprise,4,138,143,148,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_e_138,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_e_138,1,V,10,11
spNO.2,g,spNO.2_g_4,happy,4,4,4,74,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_g_4,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_g_4,14,VII,70,71
spNO.2,j,spNO.2_j_7,happy,4,7,7,408,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_j_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_j_7,38,VII,401,402
spNO.2,k,spNO.2_k_185,surprise,4,185,191,200,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.2_k_185,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.2_k_185,L2+L1,II,15,16
spNO.200,b,spNO.200_b_226,surprise,1,226,233,255,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.200_b_226,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.200_b_226,2+1,II,29,30
spNO.200,b,spNO.200_b_518,fear,1,518,524,533,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.200_b_518,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.200_b_518,9,IV,15,16
spNO.200,g,spNO.200_g_1942,anger,1,1942,1947,1961,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.200_g_1942,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.200_g_1942,7,VII,19,20
spNO.200,k,spNO.200_k_387,happy,1,387,395,414,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.200_k_387,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.200_k_387,17,VII,27,28
spNO.200,m,spNO.200_m_101,anger,1,101,109,150,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.200_m_101,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.200_m_101,2+1+14,VII,49,50
spNO.201,c,spNO.201_c_7,surprise,2,7,7,23,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.201_c_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.201_c_7,2+1+5,VII,16,17
spNO.201,c,spNO.201_c_1698,surprise,2,1698,1703,1722,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.201_c_1698,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.201_c_1698,2+1,II,24,25
spNO.201,e,spNO.201_e_596,surprise,2,596,601,607,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.201_e_596,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.201_e_596,2+1,II,11,12
spNO.201,e,spNO.201_e_1900,surprise,2,1900,1905,1911,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.201_e_1900,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.201_e_1900,2+1,II,11,12
